REPORTER METABOLITES USING TEST TYPE: all
ID	NAME	COMPARTMENT	Z-SCORE	P-VALUE	NUMBER OF NEIGHBOURS	AVERAGE Z-SCORE	STD Z-SCORE	GENES
s_2809	trans-tetradec-2-enoyl-CoA	endoplasmic reticulum membrane	-0.77603	0.78113	1	0.85086	0	Seq_1091,Seq_1867
s_2810	trans-hexadec-2-enoyl-CoA	endoplasmic reticulum membrane	-0.77603	0.78113	1	0.85086	0	Seq_1091,Seq_1867
s_2811	trans-octadec-2-enoyl-CoA	endoplasmic reticulum membrane	-0.77603	0.78113	1	0.85086	0	Seq_1091,Seq_1867
s_2812	trans-icos-2-enoyl-CoA	endoplasmic reticulum membrane	-0.77603	0.78113	1	0.85086	0	Seq_1091,Seq_1867
s_2813	trans-docos-2-enoyl-CoA	endoplasmic reticulum membrane	-0.77603	0.78113	1	0.85086	0	Seq_1091,Seq_1867
s_2814	trans-tetracos-2-enoyl-CoA	endoplasmic reticulum membrane	-0.77603	0.78113	1	0.85086	0	Seq_1091,Seq_1867
s_2815	trans-hexacos-2-enoyl-CoA	endoplasmic reticulum membrane	-0.77603	0.78113	1	0.85086	0	Seq_1091,Seq_1867
s_0443	beta-D-mannosyldiacetylchitobiosyldiphosphodolichol	cytoplasm	-0.77807	0.78174	1	0.84119	0	Seq_3244
s_1184	N,N'-diacetylchitobiosyldiphosphodolichol	cytoplasm	-0.77807	0.78174	1	0.84119	0	Seq_3244
s_1383	protoporphyrin	mitochondrion	-0.77914	0.78205	2	1.9182	3.8871	Seq_576,Seq_3702,Seq_4471
s_0178	2-oxobutanoate	cytoplasm	-0.7829	0.78316	6	3.0066	4.1848	Seq_878,Seq_4516,Seq_584,Seq_2985,Seq_3300,Seq_5112
s_4025	UDP-N-acetyl-alpha-D-glucosamine	Golgi	-0.78475	0.7837	1	0.80963	0	Seq_3123
s_1194	N-carbamoyl-L-aspartate	cytoplasm	-0.78677	0.78429	1	0.80007	0	Seq_1326,Seq_3505,Seq_2261
s_0343	7,8-dihydroneopterin	cytoplasm	-0.78906	0.78496	1	0.7892	0	Seq_4312,Seq_1635
s_0345	7,8-dihydroneopterin 3'-phosphate	cytoplasm	-0.78906	0.78496	1	0.7892	0	Seq_4312
s_0176	2-oxoadipic acid	cytoplasm	-0.7936	0.78628	2	1.8696	0.4433	Seq_3845,Seq_4947,Seq_650,Seq_4856
s_4276	L-xylo-3-hexulose	cytoplasm	-0.7951	0.78672	1	0.76063	0	Seq_2272,Seq_2552
s_0650	dTTP	cytoplasm	-0.80281	0.78896	2	1.8387	3.9537	Seq_3420,Seq_3389
s_0127	1D-myo-inositol 1-phosphate	endoplasmic reticulum	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0129	1D-myo-inositol 3-phosphate	mitochondrion	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0475	ceramide-1 (C24)	endoplasmic reticulum	-0.80365	0.7892	1	0.72023	0	Seq_486,Seq_184,Seq_1658,Seq_3948
s_0477	ceramide-1 (C24)	mitochondrion	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0478	ceramide-1 (C26)	endoplasmic reticulum	-0.80365	0.7892	1	0.72023	0	Seq_486,Seq_184,Seq_1658,Seq_3948
s_0480	ceramide-1 (C26)	mitochondrion	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0481	ceramide-2 (C24)	endoplasmic reticulum	-0.80365	0.7892	1	0.72023	0	Seq_486,Seq_184,Seq_1658,Seq_3948
s_0483	ceramide-2 (C24)	mitochondrion	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0484	ceramide-2 (C26)	endoplasmic reticulum	-0.80365	0.7892	1	0.72023	0	Seq_486,Seq_184,Seq_1658,Seq_3948
s_0486	ceramide-2 (C26)	mitochondrion	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0487	ceramide-2' (C24)	endoplasmic reticulum	-0.80365	0.7892	1	0.72023	0	Seq_184,Seq_1658
s_0489	ceramide-2' (C24)	mitochondrion	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0490	ceramide-2' (C26)	endoplasmic reticulum	-0.80365	0.7892	1	0.72023	0	Seq_184,Seq_1658
s_0492	ceramide-2' (C26)	mitochondrion	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0493	ceramide-3 (C24)	endoplasmic reticulum	-0.80365	0.7892	1	0.72023	0	Seq_184,Seq_1658
s_0495	ceramide-3 (C24)	mitochondrion	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0496	ceramide-3 (C26)	endoplasmic reticulum	-0.80365	0.7892	1	0.72023	0	Seq_184,Seq_1658
s_0498	ceramide-3 (C26)	mitochondrion	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0499	ceramide-4 (C24)	endoplasmic reticulum	-0.80365	0.7892	1	0.72023	0	Seq_184,Seq_1658
s_0501	ceramide-4 (C24)	mitochondrion	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0502	ceramide-4 (C26)	endoplasmic reticulum	-0.80365	0.7892	1	0.72023	0	Seq_184,Seq_1658
s_0504	ceramide-4 (C26)	mitochondrion	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0861	inositol phosphomannosylinositol phosphoceramide A (C24)	endoplasmic reticulum	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0863	inositol phosphomannosylinositol phosphoceramide A (C24)	mitochondrion	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0864	inositol phosphomannosylinositol phosphoceramide A (C26)	endoplasmic reticulum	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0866	inositol phosphomannosylinositol phosphoceramide A (C26)	mitochondrion	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0867	inositol phosphomannosylinositol phosphoceramide B (C24)	endoplasmic reticulum	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0869	inositol phosphomannosylinositol phosphoceramide B (C24)	mitochondrion	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0870	inositol phosphomannosylinositol phosphoceramide B (C26)	endoplasmic reticulum	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0872	inositol phosphomannosylinositol phosphoceramide B (C26)	mitochondrion	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0873	inositol phosphomannosylinositol phosphoceramide B' (C24)	endoplasmic reticulum	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0875	inositol phosphomannosylinositol phosphoceramide B' (C24)	mitochondrion	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0876	inositol phosphomannosylinositol phosphoceramide B' (C26)	endoplasmic reticulum	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0878	inositol phosphomannosylinositol phosphoceramide B' (C26)	mitochondrion	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0879	inositol phosphomannosylinositol phosphoceramide C (C24)	endoplasmic reticulum	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0881	inositol phosphomannosylinositol phosphoceramide C (C24)	mitochondrion	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0882	inositol phosphomannosylinositol phosphoceramide C (C26)	endoplasmic reticulum	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0884	inositol phosphomannosylinositol phosphoceramide C (C26)	mitochondrion	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0885	inositol phosphomannosylinositol phosphoceramide D (C24)	endoplasmic reticulum	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0887	inositol phosphomannosylinositol phosphoceramide D (C24)	mitochondrion	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0888	inositol phosphomannosylinositol phosphoceramide D (C26)	endoplasmic reticulum	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0890	inositol phosphomannosylinositol phosphoceramide D (C26)	mitochondrion	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0894	inositol-P-ceramide A (C24)	endoplasmic reticulum	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0896	inositol-P-ceramide A (C24)	mitochondrion	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0897	inositol-P-ceramide A (C26)	endoplasmic reticulum	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0899	inositol-P-ceramide A (C26)	mitochondrion	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0900	inositol-P-ceramide B (C24)	endoplasmic reticulum	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0902	inositol-P-ceramide B (C24)	mitochondrion	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0903	inositol-P-ceramide B (C26)	endoplasmic reticulum	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0905	inositol-P-ceramide B (C26)	mitochondrion	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0906	inositol-P-ceramide B' (C24)	endoplasmic reticulum	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0908	inositol-P-ceramide B' (C24)	mitochondrion	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0909	inositol-P-ceramide B' (C26)	endoplasmic reticulum	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0911	inositol-P-ceramide B' (C26)	mitochondrion	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0912	inositol-P-ceramide C (C24)	endoplasmic reticulum	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0914	inositol-P-ceramide C (C24)	mitochondrion	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0915	inositol-P-ceramide C (C26)	endoplasmic reticulum	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0917	inositol-P-ceramide C (C26)	mitochondrion	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0918	inositol-P-ceramide D (C24)	endoplasmic reticulum	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0920	inositol-P-ceramide D (C24)	mitochondrion	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0921	inositol-P-ceramide D (C26)	endoplasmic reticulum	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0923	inositol-P-ceramide D (C26)	mitochondrion	-0.80365	0.7892	1	0.72023	0	Seq_184
s_1109	mannose-(1D-myo-inositol 1-phosphate)2	endoplasmic reticulum	-0.80365	0.7892	1	0.72023	0	Seq_184
s_1110	mannose-(1D-myo-inositol 1-phosphate)2	mitochondrion	-0.80365	0.7892	1	0.72023	0	Seq_184
s_1111	mannose-1D-myo-inositol 1-phosphate	endoplasmic reticulum	-0.80365	0.7892	1	0.72023	0	Seq_184
s_1112	mannose-1D-myo-inositol 1-phosphate	mitochondrion	-0.80365	0.7892	1	0.72023	0	Seq_184
s_1116	mannosylinositol phosphorylceramide A (C24)	endoplasmic reticulum	-0.80365	0.7892	1	0.72023	0	Seq_184
s_1118	mannosylinositol phosphorylceramide A (C24)	mitochondrion	-0.80365	0.7892	1	0.72023	0	Seq_184
s_1119	mannosylinositol phosphorylceramide A (C26)	endoplasmic reticulum	-0.80365	0.7892	1	0.72023	0	Seq_184
s_1121	mannosylinositol phosphorylceramide A (C26)	mitochondrion	-0.80365	0.7892	1	0.72023	0	Seq_184
s_1122	mannosylinositol phosphorylceramide B (C24)	endoplasmic reticulum	-0.80365	0.7892	1	0.72023	0	Seq_184
s_1124	mannosylinositol phosphorylceramide B (C24)	mitochondrion	-0.80365	0.7892	1	0.72023	0	Seq_184
s_1125	mannosylinositol phosphorylceramide B (C26)	endoplasmic reticulum	-0.80365	0.7892	1	0.72023	0	Seq_184
s_1127	mannosylinositol phosphorylceramide B (C26)	mitochondrion	-0.80365	0.7892	1	0.72023	0	Seq_184
s_1128	mannosylinositol phosphorylceramide B' (C24)	endoplasmic reticulum	-0.80365	0.7892	1	0.72023	0	Seq_184
s_1130	mannosylinositol phosphorylceramide B' (C24)	mitochondrion	-0.80365	0.7892	1	0.72023	0	Seq_184
s_1131	mannosylinositol phosphorylceramide B' (C26)	endoplasmic reticulum	-0.80365	0.7892	1	0.72023	0	Seq_184
s_1133	mannosylinositol phosphorylceramide B' (C26)	mitochondrion	-0.80365	0.7892	1	0.72023	0	Seq_184
s_1134	mannosylinositol phosphorylceramide C (C24)	endoplasmic reticulum	-0.80365	0.7892	1	0.72023	0	Seq_184
s_1136	mannosylinositol phosphorylceramide C (C24)	mitochondrion	-0.80365	0.7892	1	0.72023	0	Seq_184
s_1137	mannosylinositol phosphorylceramide C (C26)	endoplasmic reticulum	-0.80365	0.7892	1	0.72023	0	Seq_184
s_1139	mannosylinositol phosphorylceramide C (C26)	mitochondrion	-0.80365	0.7892	1	0.72023	0	Seq_184
s_1140	mannosylinositol phosphorylceramide D (C24)	endoplasmic reticulum	-0.80365	0.7892	1	0.72023	0	Seq_184
s_1142	mannosylinositol phosphorylceramide D (C24)	mitochondrion	-0.80365	0.7892	1	0.72023	0	Seq_184
s_1143	mannosylinositol phosphorylceramide D (C26)	endoplasmic reticulum	-0.80365	0.7892	1	0.72023	0	Seq_184
s_1145	mannosylinositol phosphorylceramide D (C26)	mitochondrion	-0.80365	0.7892	1	0.72023	0	Seq_184
s_0315	5-aminolevulinate	cytoplasm	-0.80452	0.78945	2	1.833	1.2073	Seq_695,Seq_1584,Seq_2137,Seq_4014
s_1260	oleate	cytoplasm	-0.80959	0.79091	1	0.69213	0	Seq_200,Seq_3237,Seq_1883
s_3988	1-oleoyl-sn-glycerol	cytoplasm	-0.80959	0.79091	1	0.69213	0	Seq_1883
s_1405	riboflavin	cytoplasm	-0.81516	0.79251	3	2.2878	4.2507	Seq_1337,Seq_4779,Seq_260,Seq_2263,Seq_3085,Seq_4512
s_0467	CDP	cytoplasm	-0.81635	0.79285	6	2.9422	1.5165	Seq_894,Seq_916,Seq_893,Seq_2406,Seq_3420,Seq_530,Seq_891,Seq_3645
s_0750	glutathione	cytoplasm	-0.81875	0.79353	10	3.2927	2.4955	Seq_594,Seq_4386,Seq_4777,Seq_3349,Seq_3379,Seq_2349,Seq_398,Seq_1071,Seq_1310,Seq_783,Seq_2341,Seq_3851,Seq_2238,Seq_4841,Seq_4136,Seq_4352,Seq_4610,Seq_4597,Seq_1236,Seq_2231,Seq_3160,Seq_3372,Seq_3625,Seq_5017,Seq_5227,Seq_580,Seq_620
s_1388	pseudouridine 5'-phosphate	cytoplasm	-0.81944	0.79373	4	2.5834	3.4407	Seq_4415,Seq_4077,Seq_478,Seq_2142
s_0120	10-formyl-THF	cytoplasm	-0.82015	0.79394	3	2.2741	0.99284	Seq_1816,Seq_120,Seq_1029,Seq_797,Seq_1054,Seq_4775
s_4017	N-Acetyl-D-glucosamine	cytoplasm	-0.83062	0.79691	1	0.59263	0	Seq_5124,Seq_927,Seq_2508,Seq_1063,Seq_1743
s_4511	N,N'-diacetylchitobiose	cytoplasm	-0.83062	0.79691	1	0.59263	0	Seq_2508,Seq_1063
s_1181	N(1)-acetylspermine	cytoplasm	-0.83893	0.79925	1	0.55333	0	Seq_2030,Seq_3912
s_4104	3-sulfino-L-alanine	cytoplasm	-0.84201	0.80011	1	0.53879	0	Seq_3785
s_3759	L-alanine	vacuole	-0.84847	0.80191	3	2.1966	1.9221	Seq_1936,Seq_4393,Seq_2612
s_3940	Peptide diphthine	cytoplasm	-0.84989	0.80231	1	0.50151	0	Seq_138
s_3941	Peptide diphthamide	cytoplasm	-0.84989	0.80231	1	0.50151	0	Seq_138
s_1224	NMN	cytoplasm	-0.85253	0.80304	1	0.48902	0	Seq_3910,Seq_474,Seq_1519
s_0771	glycerone	cytoplasm	-0.85549	0.80386	1	0.47504	0	Seq_3725,Seq_1351,Seq_4948,Seq_5221
s_1153	myo-inositol	cytoplasm	-0.85592	0.80398	2	1.6602	3.9821	Seq_2063,Seq_4611,Seq_3695,Seq_3559
s_1421	S-formylglutathione	cytoplasm	-0.86797	0.80729	1	0.416	0	Seq_594,Seq_3379
s_0554	D-fructose	extracellular	-0.87151	0.80826	1	0.39924	0	Seq_1183,Seq_3213,Seq_4936
s_1466	sucrose	extracellular	-0.87151	0.80826	1	0.39924	0	Seq_3213
s_3715	raffinose	extracellular	-0.87151	0.80826	1	0.39924	0	Seq_3213
s_3716	melibiose	extracellular	-0.87151	0.80826	1	0.39924	0	Seq_3213
s_4655	inulin	extracellular	-0.87151	0.80826	1	0.39924	0	Seq_3213
s_4015	UDP-D-glucose	endoplasmic reticulum	-0.88213	0.81115	1	0.34902	0	Seq_3989
s_0568	D-glucose 6-phosphate	cytoplasm	-0.88798	0.81272	4	2.4221	2.5116	Seq_4162,Seq_4227,Seq_5049,Seq_4642,Seq_4865,Seq_2860,Seq_4700,Seq_5467,Seq_1160,Seq_4734
s_0968	L-arginine	vacuole	-0.88911	0.81303	2	1.5487	3.306	Seq_4317,Seq_37,Seq_4691
s_1009	L-histidine	vacuole	-0.88911	0.81303	2	1.5487	3.306	Seq_2876,Seq_4317,Seq_37,Seq_4194,Seq_4675,Seq_4691
s_1028	L-lysine	vacuole	-0.88911	0.81303	2	1.5487	3.306	Seq_2876,Seq_4317,Seq_37,Seq_4194,Seq_4675,Seq_4691
s_0204	3-(4-hydroxyphenyl)pyruvate	cytoplasm	-0.89064	0.81344	2	1.5436	0.90444	Seq_1354,Seq_4947,Seq_3641,Seq_1308
s_3145	phosphatidyl-L-serine (1-16:0, 2-16:1)	Golgi membrane	-0.91418	0.81969	2	1.4645	0.12969	Seq_2029,Seq_1269,Seq_3710
s_3149	phosphatidyl-L-serine (1-16:1, 2-16:1)	Golgi membrane	-0.91418	0.81969	2	1.4645	0.12969	Seq_2029,Seq_1269,Seq_3710
s_3151	phosphatidyl-L-serine (1-18:0, 2-16:1)	Golgi membrane	-0.91418	0.81969	2	1.4645	0.12969	Seq_2029,Seq_1269,Seq_3710
s_3153	phosphatidyl-L-serine (1-18:1, 2-16:1)	Golgi membrane	-0.91418	0.81969	2	1.4645	0.12969	Seq_2029,Seq_1269,Seq_3710
s_3155	phosphatidyl-L-serine (1-16:0, 2-18:1)	Golgi membrane	-0.91418	0.81969	2	1.4645	0.12969	Seq_2029,Seq_1269,Seq_3710
s_3157	phosphatidyl-L-serine (1-16:1, 2-18:1)	Golgi membrane	-0.91418	0.81969	2	1.4645	0.12969	Seq_2029,Seq_1269,Seq_3710
s_3159	phosphatidyl-L-serine (1-18:0, 2-18:1)	Golgi membrane	-0.91418	0.81969	2	1.4645	0.12969	Seq_2029,Seq_1269,Seq_3710
s_3161	phosphatidyl-L-serine (1-18:1, 2-18:1)	Golgi membrane	-0.91418	0.81969	2	1.4645	0.12969	Seq_2029,Seq_1269,Seq_3710
s_4479	sarcosine	cytoplasm	-0.91595	0.82015	1	0.18906	0	Seq_2145,Seq_374,Seq_3053
s_0019	(R)-5-phosphomevalonic acid	cytoplasm	-0.91706	0.82044	2	1.4548	3.1141	Seq_891,Seq_4476
s_0441	beta-alanine	cytoplasm	-0.9177	0.82061	4	2.3521	2.7388	Seq_3452,Seq_782,Seq_3263,Seq_5250,Seq_3632,Seq_1967,Seq_2433,Seq_4474,Seq_980
s_0341	7,8-diaminononanoate	cytoplasm	-0.92386	0.82222	1	0.15166	0	Seq_4506,Seq_3829
s_0352	8-amino-7-oxononanoate	cytoplasm	-0.92386	0.82222	1	0.15166	0	Seq_3829
s_1412	S-adenosyl-4-methylthio-2-oxobutanoate	cytoplasm	-0.92386	0.82222	1	0.15166	0	Seq_3829
s_1477	TDP	mitochondrion	-0.93319	0.82464	1	0.10753	0	Seq_741
s_1105	maltose	cytoplasm	-0.94047	0.82651	1	0.0731	0	Seq_3380,Seq_758,Seq_5493,Seq_4945,Seq_4728
s_1106	maltose	extracellular	-0.94047	0.82651	1	0.0731	0	Seq_3380,Seq_4945
s_1521	trehalose	extracellular	-0.94047	0.82651	1	0.0731	0	Seq_3380,Seq_4945
s_0373	acetyl-CoA	cytoplasm	-0.94974	0.82888	10	3.0967	2.2114	Seq_924,Seq_1407,Seq_182,Seq_4376,Seq_3640,Seq_3494,Seq_1942,Seq_1577,Seq_5525,Seq_219,Seq_639,Seq_4792,Seq_1536,Seq_642,Seq_3912,Seq_3076,Seq_2060,Seq_5400,Seq_2712,Seq_2236
s_3838	Ala-Gly	vacuole	-0.95184	0.82941	1	0.019297	0	Seq_2612
s_3839	L-glycine	vacuole	-0.95184	0.82941	1	0.019297	0	Seq_2612
s_3840	Ala-Leu	vacuole	-0.95184	0.82941	1	0.019297	0	Seq_2612
s_0142	2,5-diamino-6-(5-phosphono)ribitylamino-4(3H)-pyrimidinone	cytoplasm	-0.95859	0.83112	1	-0.012587	0	Seq_5427,Seq_315
s_0313	5-amino-6-(5-phosphoribitylamino)uracil	cytoplasm	-0.95859	0.83112	1	-0.012587	0	Seq_315
s_1437	sodium	cytoplasm	-0.97124	0.83428	1	-0.072414	0	Seq_5072,Seq_1277,Seq_5444,Seq_1297,Seq_4526
s_1438	sodium	extracellular	-0.97124	0.83428	1	-0.072414	0	Seq_5072,Seq_1277,Seq_1297,Seq_4526
s_0263	4,5-bis(diphospho)-1D-myo-inositol tetrakisphosphate	cytoplasm	-0.98563	0.83784	2	1.2244	0.020613	Seq_2684,Seq_433
s_0279	4-diphospho-1D-myo-inositol pentakisphosphate	cytoplasm	-0.98563	0.83784	2	1.2244	0.020613	Seq_2684,Seq_433,Seq_4056
s_0309	5,6-bis(diphospho)-1D-myo-inositol tetrakisphosphate	cytoplasm	-0.98563	0.83784	2	1.2244	0.020613	Seq_2684,Seq_433,Seq_4056
s_0318	5-diphospho-1D-myo-inositol pentakisphosphate	cytoplasm	-0.98563	0.83784	2	1.2244	0.020613	Seq_2684,Seq_433,Seq_4056
s_0333	6-diphospho-1D-myo-inositol pentakisphosphate	cytoplasm	-0.98563	0.83784	2	1.2244	0.020613	Seq_2684,Seq_433,Seq_4056
s_1158	myo-inositol hexakisphosphate	cytoplasm	-0.98563	0.83784	2	1.2244	0.020613	Seq_2684,Seq_433,Seq_4056
s_3392	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-16:1)	vacuolar membrane	-0.99053	0.83904	2	1.2079	0.11506	Seq_3305,Seq_1017,Seq_48,Seq_1525,Seq_748
s_3393	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-16:1)	vacuolar membrane	-0.99053	0.83904	2	1.2079	0.11506	Seq_3305,Seq_1017,Seq_48,Seq_1525,Seq_748
s_3394	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-16:1)	vacuolar membrane	-0.99053	0.83904	2	1.2079	0.11506	Seq_3305,Seq_1017,Seq_48,Seq_1525,Seq_748
s_3395	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-16:1)	vacuolar membrane	-0.99053	0.83904	2	1.2079	0.11506	Seq_3305,Seq_1017,Seq_48,Seq_1525,Seq_748
s_3396	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:1)	vacuolar membrane	-0.99053	0.83904	2	1.2079	0.11506	Seq_3305,Seq_1017,Seq_48,Seq_1525,Seq_748
s_3397	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-18:1)	vacuolar membrane	-0.99053	0.83904	2	1.2079	0.11506	Seq_3305,Seq_1017,Seq_48,Seq_1525,Seq_748
s_3398	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:1)	vacuolar membrane	-0.99053	0.83904	2	1.2079	0.11506	Seq_3305,Seq_1017,Seq_48,Seq_1525,Seq_748
s_3399	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-18:1)	vacuolar membrane	-0.99053	0.83904	2	1.2079	0.11506	Seq_3305,Seq_1017,Seq_48,Seq_1525,Seq_748
s_0329	6-(alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol	endoplasmic reticulum	-0.9981	0.84089	1	-0.1995	0	Seq_4747,Seq_5334
s_1538	UDP	cytoplasm	-1	0.84135	8	2.8589	1.3941	Seq_1193,Seq_4162,Seq_339,Seq_5049,Seq_894,Seq_2541,Seq_3713,Seq_684,Seq_2406,Seq_3420,Seq_819,Seq_5281,Seq_4700,Seq_891,Seq_1118,Seq_3940,Seq_5235,Seq_2270,Seq_3571
s_1550	uracil	cytoplasm	-1.0021	0.84186	5	2.4114	3.0045	Seq_1897,Seq_3773,Seq_4415,Seq_4142,Seq_4077,Seq_478,Seq_4998,Seq_2142,Seq_2089
s_4138	L-cysteate	cytoplasm	-1.0027	0.842	1	-0.2213	0	Seq_3300
s_4354	1-aminocyclopropane-1-carboxylate	cytoplasm	-1.0027	0.842	1	-0.2213	0	Seq_3300
s_1489	thiamine	cytoplasm	-1.0106	0.84391	3	1.7529	4.7411	Seq_4613,Seq_2102,Seq_260,Seq_3412,Seq_3919
s_0294	4-methylthio-2-oxobutanoate	cytoplasm	-1.0277	0.84795	4	2.0933	4.0702	Seq_4897,Seq_4947,Seq_3641,Seq_584,Seq_1969
s_4425	5-hydroxyisourate	cytoplasm	-1.0301	0.84851	1	-0.35064	0	Seq_53,Seq_2399
s_4426	5-hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate	cytoplasm	-1.0301	0.84851	1	-0.35064	0	Seq_2399
s_0543	cytidine	cytoplasm	-1.0329	0.84916	2	1.0657	1.6496	Seq_3120,Seq_3438,Seq_573,Seq_1067
s_3818	S-adenosyl-L-methionine	nucleus	-1.0427	0.85145	1	-0.41031	0	Seq_2980,Seq_977
s_3819	L-lysine-[histone]	nucleus	-1.0427	0.85145	1	-0.41031	0	Seq_2980,Seq_977
s_3820	S-adenosyl-L-homocysteine	nucleus	-1.0427	0.85145	1	-0.41031	0	Seq_2980,Seq_977
s_3821	N6-methyl-L-lysine-[histone]	nucleus	-1.0427	0.85145	1	-0.41031	0	Seq_2980,Seq_977
s_0951	keto-phenylpyruvate	cytoplasm	-1.0438	0.8517	3	1.6623	1.5158	Seq_503,Seq_4947,Seq_3641,Seq_1656
s_1401	pyruvate	mitochondrion	-1.0441	0.85179	5	2.3227	2.3333	Seq_4944,Seq_3401,Seq_5187,Seq_2067,Seq_3825,Seq_5498
s_0716	FMN	mitochondrion	-1.0543	0.85413	1	-0.46532	0	Seq_1339,Seq_2282,Seq_4779
s_1407	riboflavin	mitochondrion	-1.0543	0.85413	1	-0.46532	0	Seq_4779
s_4309	glutarate	cytoplasm	-1.0601	0.85546	3	1.6176	2.6253	Seq_3659,Seq_4258,Seq_1385,Seq_4154,Seq_123
s_0600	decanoate	peroxisome	-1.0737	0.85853	2	0.92838	0.50178	Seq_945,Seq_126,Seq_2834,Seq_2848,Seq_4716
s_0605	decanoyl-CoA	peroxisome	-1.0737	0.85853	2	0.92838	0.50178	Seq_945,Seq_73,Seq_4462,Seq_126,Seq_2834,Seq_2351,Seq_2848,Seq_4716
s_1070	laurate	peroxisome	-1.0737	0.85853	2	0.92838	0.50178	Seq_945,Seq_126,Seq_200,Seq_3237,Seq_2834,Seq_2848,Seq_4716
s_1076	lauroyl-CoA	peroxisome	-1.0737	0.85853	2	0.92838	0.50178	Seq_945,Seq_73,Seq_4462,Seq_126,Seq_200,Seq_3237,Seq_2834,Seq_2351,Seq_2848,Seq_4716
s_1166	myristate	peroxisome	-1.0737	0.85853	2	0.92838	0.50178	Seq_945,Seq_126,Seq_200,Seq_3237,Seq_2834,Seq_2848,Seq_4716
s_1179	myristoyl-CoA	peroxisome	-1.0737	0.85853	2	0.92838	0.50178	Seq_945,Seq_73,Seq_4462,Seq_126,Seq_200,Seq_3237,Seq_2834,Seq_2351,Seq_2848,Seq_4716
s_1253	octanoate	peroxisome	-1.0737	0.85853	2	0.92838	0.50178	Seq_945,Seq_126,Seq_2834,Seq_2848,Seq_4716
s_1258	octanoyl-CoA	peroxisome	-1.0737	0.85853	2	0.92838	0.50178	Seq_945,Seq_73,Seq_4462,Seq_126,Seq_2834,Seq_2351,Seq_2848,Seq_4716
