REPORTER METABOLITES USING TEST TYPE: all
ID	NAME	COMPARTMENT	Z-SCORE	P-VALUE	NUMBER OF NEIGHBOURS	AVERAGE Z-SCORE	STD Z-SCORE	GENES
s_0019	(R)-5-phosphomevalonic acid	cytoplasm	-2.1429	0.98394	1	-15	0	Seq_891,Seq_4476
s_0334	6-O-[alpha-D-mannosyl-(1->4)-alpha-D-glucosaminyl]-O-acyl-1-phosphatidyl-1D-myo-inositol	endoplasmic reticulum	-2.1429	0.98394	1	-15	0	Seq_3334,Seq_2629,Seq_3375
s_0337	6-O-{2-O-[(2-aminoethyl)phosphoryl]-alpha-D-mannosyl-(1->4)-alpha-D-glucosaminyl}-O-acyl-1-phosphatidyl-1D-myo-inositol	endoplasmic reticulum	-2.1429	0.98394	1	-15	0	Seq_3375
s_0339	6-O-{alpha-D-mannosyl-(1->6)-2-O-[(2-aminoethyl)phosphoryl]-alpha-D-mannosyl-(1->4)-alpha-D-glucosaminyl}-O-acyl-1-phosphatidyl-1D-myo-inositol	endoplasmic reticulum	-2.1429	0.98394	1	-15	0	Seq_102
s_0393	adenylo-succinate	cytoplasm	-2.1429	0.98394	1	-15	0	Seq_5428,Seq_641
s_0510	chitosan	cell envelope	-2.1429	0.98394	1	-15	0	Seq_1839
s_0547	D-arabinono-1,4-lactone	cytoplasm	-2.1429	0.98394	1	-15	0	Seq_5271,Seq_2297
s_0607	dehydro-D-arabinono-1,4-lactone	cytoplasm	-2.1429	0.98394	1	-15	0	Seq_5271
s_0832	His-tRNA(His)	cytoplasm	-2.1429	0.98394	1	-15	0	Seq_723
s_0833	His-tRNA(His)	mitochondrion	-2.1429	0.98394	1	-15	0	Seq_723
s_0957	L-alanine	mitochondrion	-2.1429	0.98394	1	-15	0	Seq_3825,Seq_3999
s_1008	L-histidine	mitochondrion	-2.1429	0.98394	1	-15	0	Seq_723,Seq_4317
s_1038	L-saccharopine	cytoplasm	-2.1429	0.98394	1	-15	0	Seq_177,Seq_3916
s_1377	prephenate	cytoplasm	-2.1429	0.98394	1	-15	0	Seq_1354,Seq_1656,Seq_350
s_1385	protoporphyrinogen	mitochondrion	-2.1429	0.98394	1	-15	0	Seq_576,Seq_4471
s_1594	tRNA(His)	cytoplasm	-2.1429	0.98394	1	-15	0	Seq_723
s_1595	tRNA(His)	mitochondrion	-2.1429	0.98394	1	-15	0	Seq_723
s_2786	3-oxotetradecanoyl-CoA	endoplasmic reticulum membrane	-2.1429	0.98394	1	-15	0	Seq_1205
s_2788	3-oxopalmitoyl-CoA	endoplasmic reticulum membrane	-2.1429	0.98394	1	-15	0	Seq_1205
s_2790	3-oxooctadecanoyl-CoA	endoplasmic reticulum membrane	-2.1429	0.98394	1	-15	0	Seq_1205,Seq_339
s_2792	3-oxoicosanoyl-CoA	endoplasmic reticulum membrane	-2.1429	0.98394	1	-15	0	Seq_1205,Seq_339,Seq_4134
s_2793	icosanoyl-CoA	endoplasmic reticulum membrane	-2.1429	0.98394	1	-15	0	Seq_339,Seq_1091,Seq_4134
s_2794	3-oxodocosanoyl-CoA	endoplasmic reticulum membrane	-2.1429	0.98394	1	-15	0	Seq_1205,Seq_339,Seq_4134
s_2795	docosanoyl-CoA	endoplasmic reticulum membrane	-2.1429	0.98394	1	-15	0	Seq_1485,Seq_339,Seq_1091,Seq_4134
s_2796	3-oxotetracosanoyl-CoA	endoplasmic reticulum membrane	-2.1429	0.98394	1	-15	0	Seq_1205,Seq_339,Seq_4134
s_2797	tetracosanoyl-CoA	endoplasmic reticulum membrane	-2.1429	0.98394	1	-15	0	Seq_1485,Seq_1091,Seq_4134
s_2798	3-oxohexacosanoyl-CoA	endoplasmic reticulum membrane	-2.1429	0.98394	1	-15	0	Seq_1205,Seq_4134
s_2816	hexacosanoyl-CoA	endoplasmic reticulum membrane	-2.1429	0.98394	1	-15	0	Seq_1485,Seq_1091
s_3521	diglyceride (1-16:0, 2-16:1)	mitochondrial membrane	-2.1429	0.98394	1	-15	0	Seq_2714
s_3522	diglyceride (1-16:1, 2-16:1)	mitochondrial membrane	-2.1429	0.98394	1	-15	0	Seq_2714
s_3523	diglyceride (1-18:0, 2-16:1)	mitochondrial membrane	-2.1429	0.98394	1	-15	0	Seq_2714
s_3524	diglyceride (1-18:1, 2-16:1)	mitochondrial membrane	-2.1429	0.98394	1	-15	0	Seq_2714
s_3525	diglyceride (1-16:0, 2-18:1)	mitochondrial membrane	-2.1429	0.98394	1	-15	0	Seq_2714
s_3526	diglyceride (1-16:1, 2-18:1)	mitochondrial membrane	-2.1429	0.98394	1	-15	0	Seq_2714
s_3693	phosphatidylcholine (1-16:0, 2-16:1)	lipid particle	-2.1429	0.98394	1	-15	0	Seq_2377
s_3694	1-acylglycerophosphocholine (16:0)	lipid particle	-2.1429	0.98394	1	-15	0	Seq_2377
s_3695	phosphatidylcholine (1-16:1, 2-16:1)	lipid particle	-2.1429	0.98394	1	-15	0	Seq_2377
s_3696	1-acylglycerophosphocholine (16:1)	lipid particle	-2.1429	0.98394	1	-15	0	Seq_2377
s_3697	phosphatidylcholine (1-18:0, 2-16:1)	lipid particle	-2.1429	0.98394	1	-15	0	Seq_2377
s_3698	1-acylglycerophosphocholine (18:0)	lipid particle	-2.1429	0.98394	1	-15	0	Seq_2377
s_3699	phosphatidylcholine (1-18:1, 2-16:1)	lipid particle	-2.1429	0.98394	1	-15	0	Seq_2377
s_3700	1-acylglycerophosphocholine (18:1)	lipid particle	-2.1429	0.98394	1	-15	0	Seq_2377
s_3701	phosphatidylcholine (1-16:0, 2-18:1)	lipid particle	-2.1429	0.98394	1	-15	0	Seq_2377
s_3702	phosphatidylcholine (1-16:1, 2-18:1)	lipid particle	-2.1429	0.98394	1	-15	0	Seq_2377
s_3703	phosphatidylcholine (1-18:0, 2-18:1)	lipid particle	-2.1429	0.98394	1	-15	0	Seq_2377
s_3704	phosphatidylcholine (1-18:1, 2-18:1)	lipid particle	-2.1429	0.98394	1	-15	0	Seq_2377
s_3705	phosphatidylethanolamine (1-16:0, 2-16:1)	lipid particle	-2.1429	0.98394	1	-15	0	Seq_2377
s_3706	phosphatidylethanolamine (1-16:1, 2-16:1)	lipid particle	-2.1429	0.98394	1	-15	0	Seq_2377
s_3707	phosphatidylethanolamine (1-18:0, 2-16:1)	lipid particle	-2.1429	0.98394	1	-15	0	Seq_2377
s_3708	phosphatidylethanolamine (1-18:1, 2-16:1)	lipid particle	-2.1429	0.98394	1	-15	0	Seq_2377
s_3784	(sulfur carrier)-H	mitochondrion	-2.1429	0.98394	1	-15	0	Seq_3999
s_3786	(sulfur carrier)-SH	mitochondrion	-2.1429	0.98394	1	-15	0	Seq_3999
s_3787	cholesterol	endoplasmic reticulum	-2.1429	0.98394	1	-15	0	Seq_660
s_3788	cholesterol	endoplasmic reticulum membrane	-2.1429	0.98394	1	-15	0	Seq_660
s_3802	Mn(2+)	endoplasmic reticulum	-2.1429	0.98394	1	-15	0	Seq_2560,Seq_4988
s_3811	4a-Hydroxytetrahydrobiopterin	mitochondrion	-2.1429	0.98394	1	-15	0	Seq_658
s_3812	Dihydrobiopterin	mitochondrion	-2.1429	0.98394	1	-15	0	Seq_658
s_3989	G10526	endoplasmic reticulum	-2.1429	0.98394	1	-15	0	Seq_1196
s_3990	G00006	endoplasmic reticulum	-2.1429	0.98394	1	-15	0	Seq_1196
s_4018	polyphosphate	cytoplasm	-2.1429	0.98394	1	-15	0	Seq_4380,Seq_4140
s_4022	porphyrin	mitochondrion	-2.1429	0.98394	1	-15	0	Seq_2495
s_4023	porphyrin	cytoplasm	-2.1429	0.98394	1	-15	0	Seq_2495
s_4098	triphosphate	cytoplasm	-2.1429	0.98394	1	-15	0	Seq_4380,Seq_4140
s_4348	estrone 3-sulfate	cytoplasm	-2.1429	0.98394	1	-15	0	Seq_4407
s_4349	estrone	cytoplasm	-2.1429	0.98394	1	-15	0	Seq_4407
s_4620	D-fructofuranose 6-phosphate	cytoplasm	-2.1429	0.98394	1	-15	0	Seq_1820
s_1278	oxygen	mitochondrion	-2.5069	0.99391	18	-1.9339	4.8346	Seq_899,Seq_518,Seq_576,Seq_370,Seq_625,Seq_4799,Seq_1271,Seq_4208,Seq_5200,Seq_3915,Seq_3351,Seq_2414,Seq_4429,Seq_5036,Seq_3106,Seq_777,Seq_5023,Seq_3105,Seq_2173,Seq_2363,Seq_4011,Seq_218,Seq_3279,Seq_3854,Seq_1399,Seq_4471
s_1535	ubiquinol-6	mitochondrion	-2.6006	0.99535	38	-0.51898	5.5537	Seq_1638,Seq_899,Seq_370,Seq_625,Seq_648,Seq_2772,Seq_3054,Seq_4387,Seq_4799,Seq_1271,Seq_4920,Seq_4208,Seq_5200,Seq_1385,Seq_1138,Seq_4341,Seq_2049,Seq_4640,Seq_258,Seq_526,Seq_3609,Seq_4276,Seq_1647,Seq_4082,Seq_3635,Seq_2881,Seq_2092,Seq_2096,Seq_2223,Seq_2525,Seq_2631,Seq_2662,Seq_3354,Seq_3411,Seq_3441,Seq_3674,Seq_4037,Seq_4394,Seq_4449,Seq_4478,Seq_4873,Seq_532,Seq_5399,Seq_5435,Seq_598,Seq_843
s_0157	2-hexaprenyl-6-methoxyphenol	mitochondrion	-2.6125	0.99551	5	-6.7393	7.5758	Seq_899,Seq_370,Seq_625,Seq_4799,Seq_1271,Seq_4208,Seq_5200,Seq_3875,Seq_845
s_0214	3-hexaprenyl-4-hydroxy-5-methoxybenzoic acid	mitochondrion	-2.6125	0.99551	5	-6.7393	7.5758	Seq_899,Seq_370,Seq_625,Seq_4799,Seq_1271,Seq_4208,Seq_5200,Seq_3875,Seq_845
s_2799	NADPH	endoplasmic reticulum membrane	-2.7908	0.99737	3	-10.5246	7.7516	Seq_1205,Seq_1091,Seq_4530
s_2800	NADP(+)	endoplasmic reticulum membrane	-2.7908	0.99737	3	-10.5246	7.7516	Seq_1205,Seq_1091,Seq_4530
s_0849	IMP	cytoplasm	-3.0231	0.99875	2	-15	0	Seq_4628,Seq_894,Seq_2224,Seq_192,Seq_1054,Seq_641,Seq_908,Seq_2832
s_3218	glycerol 3-phosphate	mitochondrial membrane	-3.0231	0.99875	2	-15	0	Seq_2428,Seq_2714
s_3220	3-(3-sn-phosphatidyl)-sn-glycerol 1-phosphate (1-16:0, 2-16:1)	mitochondrial membrane	-3.0231	0.99875	2	-15	0	Seq_2428,Seq_2023
s_3221	3-(3-sn-phosphatidyl)-sn-glycerol 1-phosphate (1-16:1, 2-16:1)	mitochondrial membrane	-3.0231	0.99875	2	-15	0	Seq_2428,Seq_2023
s_3222	3-(3-sn-phosphatidyl)-sn-glycerol 1-phosphate (1-18:0, 2-16:1)	mitochondrial membrane	-3.0231	0.99875	2	-15	0	Seq_2428,Seq_2023
s_3223	3-(3-sn-phosphatidyl)-sn-glycerol 1-phosphate (1-18:1, 2-16:1)	mitochondrial membrane	-3.0231	0.99875	2	-15	0	Seq_2428,Seq_2023
s_3224	3-(3-sn-phosphatidyl)-sn-glycerol 1-phosphate (1-16:0, 2-18:1)	mitochondrial membrane	-3.0231	0.99875	2	-15	0	Seq_2428,Seq_2023
s_3225	3-(3-sn-phosphatidyl)-sn-glycerol 1-phosphate (1-16:1, 2-18:1)	mitochondrial membrane	-3.0231	0.99875	2	-15	0	Seq_2428,Seq_2023
s_3227	phosphatidylglycerol (1-16:0, 2-16:1)	mitochondrial membrane	-3.0231	0.99875	2	-15	0	Seq_1084,Seq_2023,Seq_2714
s_3229	phosphatidylglycerol (1-16:1, 2-16:1)	mitochondrial membrane	-3.0231	0.99875	2	-15	0	Seq_1084,Seq_2023,Seq_2714
s_3230	phosphatidylglycerol (1-18:0, 2-16:1)	mitochondrial membrane	-3.0231	0.99875	2	-15	0	Seq_1084,Seq_2023,Seq_2714
s_3231	phosphatidylglycerol (1-18:1, 2-16:1)	mitochondrial membrane	-3.0231	0.99875	2	-15	0	Seq_1084,Seq_2023,Seq_2714
s_3232	phosphatidylglycerol (1-16:0, 2-18:1)	mitochondrial membrane	-3.0231	0.99875	2	-15	0	Seq_1084,Seq_2023,Seq_2714
s_3233	phosphatidylglycerol (1-16:1, 2-18:1)	mitochondrial membrane	-3.0231	0.99875	2	-15	0	Seq_1084,Seq_2023,Seq_2714
s_4480	D-glucosamine 6-phosphate	cytoplasm	-3.0231	0.99875	2	-15	0	Seq_1436,Seq_1820
REPORTER METABOLITES USING TEST TYPE: only down
ID	NAME	COMPARTMENT	Z-SCORE	P-VALUE	NUMBER OF NEIGHBOURS	AVERAGE Z-SCORE	STD Z-SCORE	GENES
s_1439	spermidine	cytoplasm	2.6734	0.0037539	7	2.8327	4.5993	Seq_127,Seq_21,Seq_1676,Seq_648,Seq_3680,Seq_932,Seq_1266,Seq_2030,Seq_3882,Seq_2877,Seq_1475,Seq_1600,Seq_2532,Seq_517,Seq_1077,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658
s_1440	spermidine	extracellular	2.6131	0.004486	5	3.3555	5.4836	Seq_127,Seq_21,Seq_1676,Seq_3680,Seq_932,Seq_3882,Seq_1475,Seq_1600,Seq_2532,Seq_517,Seq_1077,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658
s_4013	Mg(2+)	cytoplasm	2.4348	0.0074501	5	3.0989	5.4921	Seq_21,Seq_3732,Seq_2816,Seq_2448,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_4495
s_0558	D-galactose	cytoplasm	2.4101	0.0079732	1	7.3492	0	Seq_2479,Seq_1935,Seq_847,Seq_1183,Seq_4006,Seq_1122,Seq_3332,Seq_4294,Seq_4936,xyl1,xyl1_2,xyl1_3
s_0559	D-galactose	extracellular	2.4101	0.0079732	1	7.3492	0	Seq_847,Seq_1183,Seq_4936
s_0766	glycerol	extracellular	2.4101	0.0079732	1	7.3492	0	Seq_847,Seq_281
s_0025	(R)-lactate	cytoplasm	2.4049	0.0080883	1	7.3324	0	Seq_325,Seq_3851,Seq_5258,Seq_2449
s_0026	(R)-lactate	extracellular	2.4049	0.0080883	1	7.3324	0	Seq_325,Seq_2449
s_0063	(S)-lactate	cytoplasm	2.4049	0.0080883	1	7.3324	0	Seq_325,Seq_3982,Seq_5269,Seq_2449
s_0064	(S)-lactate	extracellular	2.4049	0.0080883	1	7.3324	0	Seq_325,Seq_2449
s_0065	(S)-lactate	mitochondrion	2.4049	0.0080883	1	7.3324	0	Seq_325,Seq_2449
s_1400	pyruvate	extracellular	2.4049	0.0080883	1	7.3324	0	Seq_325,Seq_2449
s_1007	L-histidine	extracellular	2.3825	0.0085987	3	4.0047	7.5644	Seq_21,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658
s_1017	L-isoleucine	extracellular	2.3825	0.0085987	3	4.0047	7.5644	Seq_21,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658
s_1022	L-leucine	extracellular	2.3825	0.0085987	3	4.0047	7.5644	Seq_21,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658
s_1030	L-methionine	extracellular	2.3825	0.0085987	3	4.0047	7.5644	Seq_21,Seq_2112,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658
s_1033	L-phenylalanine	extracellular	2.3825	0.0085987	3	4.0047	7.5644	Seq_21,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658
s_1042	L-serine	mitochondrion	2.3825	0.0085987	3	4.0047	7.5644	Seq_1741,Seq_21,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_2799
s_1046	L-threonine	extracellular	2.3825	0.0085987	3	4.0047	7.5644	Seq_21,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658
s_1049	L-tryptophan	extracellular	2.3825	0.0085987	3	4.0047	7.5644	Seq_21,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658
s_1052	L-tyrosine	extracellular	2.3825	0.0085987	3	4.0047	7.5644	Seq_21,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658
s_1057	L-valine	extracellular	2.3825	0.0085987	3	4.0047	7.5644	Seq_21,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658
s_1418	S-adenosyl-L-methionine	extracellular	2.3825	0.0085987	3	4.0047	7.5644	Seq_21,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658
s_1424	S-methyl-L-methionine	cytoplasm	2.3825	0.0085987	3	4.0047	7.5644	Seq_21,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658
s_1425	S-methyl-L-methionine	extracellular	2.3825	0.0085987	3	4.0047	7.5644	Seq_21,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658
s_4166	L-citrulline	extracellular	2.3825	0.0085987	3	4.0047	7.5644	Seq_21,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658
s_4202	Mn(2+)	extracellular	2.3825	0.0085987	3	4.0047	7.5644	Seq_21,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658
s_4204	Mg(2+)	extracellular	2.3808	0.0086372	4	3.3961	6.2951	Seq_21,Seq_2448,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_4495
s_0992	L-glutamate	extracellular	2.3423	0.0095831	6	2.6532	5.0111	Seq_21,Seq_1561,Seq_1368,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_3448,Seq_2339
s_1041	L-serine	extracellular	2.3423	0.0095831	6	2.6532	5.0111	Seq_21,Seq_1561,Seq_1368,Seq_3270,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_3448,Seq_2339
s_1000	L-glutamine	extracellular	2.2918	0.010958	5	2.8931	5.564	Seq_21,Seq_1368,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_3448
s_1036	L-proline	extracellular	2.2915	0.010966	4	3.2539	6.3562	Seq_21,Seq_4372,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_5337
s_0956	L-alanine	extracellular	2.2846	0.011169	6	2.5778	5.0361	Seq_21,Seq_4372,Seq_1368,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_5337,Seq_3448
s_1004	L-glycine	extracellular	2.2846	0.011169	6	2.5778	5.0361	Seq_21,Seq_4372,Seq_1368,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_5337,Seq_3448
s_0979	L-citrulline	cytoplasm	2.2525	0.012145	5	2.8365	5.5941	Seq_21,Seq_3734,Seq_269,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658
s_0999	L-glutamine	cytoplasm	2.2385	0.012593	20	1.1956	3.0611	Seq_5454,Seq_525,Seq_224,Seq_21,Seq_4725,Seq_4680,Seq_2562,Seq_1326,Seq_4411,Seq_2814,Seq_5389,Seq_1517,Seq_2032,Seq_761,Seq_78,Seq_4388,Seq_410,Seq_1368,Seq_2901,Seq_5174,Seq_3689,Seq_1679,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_3448,Seq_2261
s_0974	L-aspartate	extracellular	2.2203	0.013198	7	2.2833	4.678	Seq_2889,Seq_21,Seq_1561,Seq_1368,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_3448,Seq_2339
s_1021	L-leucine	cytoplasm	2.1843	0.01447	4	3.083	6.4455	Seq_21,Seq_584,Seq_4411,Seq_761,Seq_3162,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658
s_0966	L-arginine	extracellular	2.1775	0.014721	4	3.0722	6.4517	Seq_21,Seq_2822,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658
s_1026	L-lysine	extracellular	2.1775	0.014721	4	3.0722	6.4517	Seq_21,Seq_2822,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658
s_1267	ornithine	extracellular	2.1775	0.014721	4	3.0722	6.4517	Seq_21,Seq_2822,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658
s_0970	L-asparagine	extracellular	2.165	0.015194	6	2.4216	5.1088	Seq_2889,Seq_21,Seq_1368,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_3448
s_0982	L-cysteine	extracellular	2.1574	0.015488	4	3.0401	6.4706	Seq_21,Seq_4610,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658
s_0565	D-glucose	extracellular	2.1371	0.016295	4	3.0078	3.1121	Seq_2050,Seq_847,Seq_1650,Seq_3380,Seq_1183,Seq_3213,Seq_3283,Seq_163,Seq_4936,Seq_4945,Seq_1463
s_1047	L-threonine	mitochondrion	2.1326	0.016479	4	3.0006	6.4946	Seq_21,Seq_5343,Seq_3025,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658
s_1016	L-isoleucine	cytoplasm	2.124	0.016837	4	2.9868	6.5031	Seq_5204,Seq_21,Seq_584,Seq_4411,Seq_761,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658
s_1266	ornithine	cytoplasm	2.026	0.02138	9	1.7632	4.1713	Seq_21,Seq_3734,Seq_3367,Seq_2494,Seq_2822,Seq_2802,Seq_4807,Seq_1956,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658
s_3801	Mn(2+)	cytoplasm	2.0223	0.021574	4	2.8248	6.6117	Seq_21,Seq_2560,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_4988
s_1040	L-serine	endoplasmic reticulum	2.0126	0.022078	4	2.8094	6.6228	Seq_4243,Seq_21,Seq_725,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658
s_1035	L-proline	cytoplasm	1.991	0.023241	5	2.4601	5.7837	Seq_21,Seq_4815,Seq_3550,Seq_4372,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_5337
s_1442	spermine	cytoplasm	1.9879	0.023409	2	4.1025	0.79724	Seq_932,Seq_1266,Seq_2030,Seq_3882,Seq_3506,Seq_3912,Seq_1077
s_1443	spermine	extracellular	1.9879	0.023409	2	4.1025	0.79724	Seq_932,Seq_3882,Seq_3506,Seq_1077
s_1444	spermine	vacuole	1.9879	0.023409	2	4.1025	0.79724	Seq_932,Seq_3882,Seq_3506,Seq_1077
s_3107	L-serine	endoplasmic reticulum membrane	1.9471	0.025764	4	2.705	6.701	Seq_21,Seq_3269,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658
s_0386	adenosine	cytoplasm	1.9341	0.026549	3	3.1751	1.618	Seq_3939,Seq_4639,Seq_950,Seq_573,Seq_1067
s_1006	L-histidine	cytoplasm	1.9324	0.026656	8	1.7801	4.7673	Seq_942,Seq_801,Seq_2876,Seq_21,Seq_723,Seq_4317,Seq_37,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_4194,Seq_4675,Seq_4691
s_0971	L-asparagine	mitochondrion	1.9155	0.027713	4	2.6547	6.7407	Seq_4439,Seq_21,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658
s_0981	L-cysteine	cytoplasm	1.8715	0.030636	9	1.5978	4.6138	Seq_878,Seq_21,Seq_1646,Seq_837,Seq_3670,Seq_4814,Seq_2985,Seq_2838,Seq_3785,Seq_4610,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658
s_0973	L-aspartate	cytoplasm	1.8334	0.033371	11	1.366	3.9311	Seq_3847,Seq_2889,Seq_21,Seq_3051,Seq_629,Seq_1561,Seq_1326,Seq_985,Seq_4224,Seq_4704,Seq_641,Seq_269,Seq_1368,Seq_4666,Seq_5174,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_3448,Seq_2339,Seq_2261
s_1048	L-tryptophan	cytoplasm	1.7641	0.038856	5	2.1336	5.9807	Seq_21,Seq_571,Seq_4947,Seq_3641,Seq_4619,Seq_1683,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658
s_0980	L-cystathionine	cytoplasm	1.7541	0.039711	2	3.5729	2.3095	Seq_878,Seq_1830,Seq_4460,Seq_2985
s_1241	O-succinyl-L-homoserine	cytoplasm	1.7443	0.040551	1	5.206	0	Seq_878,Seq_2985
s_0715	FMN	extracellular	1.721	0.042627	1	5.1308	0	Seq_260
s_1476	TDP	extracellular	1.721	0.042627	1	5.1308	0	Seq_260
s_1489	thiamine	cytoplasm	1.721	0.042627	1	5.1308	0	Seq_4613,Seq_2102,Seq_260,Seq_3412,Seq_3919
s_1490	thiamine	extracellular	1.721	0.042627	1	5.1308	0	Seq_2102,Seq_260,Seq_3412,Seq_3919
s_1498	TMP	extracellular	1.721	0.042627	1	5.1308	0	Seq_260
s_1025	L-lysine	cytoplasm	1.7038	0.044212	8	1.522	4.5883	Seq_2876,Seq_4283,Seq_21,Seq_177,Seq_2822,Seq_4317,Seq_37,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_4194,Seq_4675,Seq_4691
s_1051	L-tyrosine	cytoplasm	1.6961	0.044936	5	2.0357	6.0197	Seq_120,Seq_21,Seq_4947,Seq_1442,Seq_3641,Seq_4411,Seq_761,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658
s_0132	2'-deoxyadenosine	cytoplasm	1.6913	0.045392	1	5.0352	0	Seq_950,Seq_573,Seq_1067
s_0136	2'-deoxyinosine	cytoplasm	1.6913	0.045392	1	5.0352	0	Seq_950
s_0856	inosine	cytoplasm	1.6913	0.045392	1	5.0352	0	Seq_3604,Seq_950,Seq_908
s_1045	L-threonine	cytoplasm	1.6874	0.04576	8	1.5035	4.6202	Seq_4516,Seq_2531,Seq_21,Seq_288,Seq_2700,Seq_5529,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_5112,Seq_4744
s_0843	hypoxanthine	cytoplasm	1.6864	0.045861	2	3.4197	2.2847	Seq_4628,Seq_3604,Seq_950
s_1416	S-adenosyl-L-methionine	cytoplasm	1.686	0.045896	15	0.99532	3.5438	Seq_942,Seq_1587,Seq_21,Seq_4802,Seq_2443,Seq_3421,Seq_2325,Seq_829,Seq_1655,Seq_3829,Seq_944,Seq_4737,Seq_3842,Seq_2076,Seq_5299,Seq_947,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658
s_0969	L-asparagine	cytoplasm	1.6619	0.048269	9	1.3734	4.336	Seq_2889,Seq_21,Seq_1799,Seq_4411,Seq_761,Seq_1368,Seq_5174,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_3448,Seq_3591
s_0563	D-glucose	cytoplasm	1.6576	0.048697	2	3.3545	5.6493	Seq_847,Seq_4642,Seq_3380,Seq_1183,Seq_188,Seq_1160,Seq_4006,Seq_2192,Seq_4734,Seq_758,Seq_623,Seq_3712,Seq_1122,Seq_5493,Seq_4936,Seq_4945,Seq_4728,Seq_1204,Seq_1370,Seq_2990,Seq_3884,Seq_4552
s_0965	L-arginine	cytoplasm	1.6333	0.051208	11	1.1722	3.9342	Seq_21,Seq_1799,Seq_2307,Seq_2822,Seq_4807,Seq_4317,Seq_37,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_3591,Seq_4691
s_1029	L-methionine	cytoplasm	1.6053	0.054215	9	1.3129	4.6649	Seq_1587,Seq_21,Seq_4816,Seq_4947,Seq_2112,Seq_3633,Seq_3641,Seq_584,Seq_3670,Seq_4737,Seq_1139,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658
