REPORTER METABOLITES USING TEST TYPE: all
ID	NAME	COMPARTMENT	Z-SCORE	P-VALUE	NUMBER OF NEIGHBOURS	AVERAGE Z-SCORE	STD Z-SCORE	GENES
s_3400	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-16:1)	nucleus	-0.034497	0.51376	2	1.8402	1.0533	Seq_2209,Seq_4445
s_3401	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-16:1)	nucleus	-0.034497	0.51376	2	1.8402	1.0533	Seq_2209,Seq_4445
s_3402	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-16:1)	nucleus	-0.034497	0.51376	2	1.8402	1.0533	Seq_2209,Seq_4445
s_3403	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-16:1)	nucleus	-0.034497	0.51376	2	1.8402	1.0533	Seq_2209,Seq_4445
s_3404	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1)	nucleus	-0.034497	0.51376	2	1.8402	1.0533	Seq_2209,Seq_4445
s_3405	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-18:1)	nucleus	-0.034497	0.51376	2	1.8402	1.0533	Seq_2209,Seq_4445
s_3406	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1)	nucleus	-0.034497	0.51376	2	1.8402	1.0533	Seq_2209,Seq_4445
s_3407	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-18:1)	nucleus	-0.034497	0.51376	2	1.8402	1.0533	Seq_2209,Seq_4445
s_0831	hexaprenyl diphosphate	mitochondrion	-0.035043	0.51398	2	1.8382	2.2933	Seq_2749,Seq_1695
s_0568	D-glucose 6-phosphate	cytoplasm	-0.040419	0.51612	2	1.8186	1.9202	Seq_4162,Seq_4227,Seq_5049,Seq_4642,Seq_4865,Seq_2860,Seq_4700,Seq_5467,Seq_1160,Seq_4734
s_0940	isocitrate	cytoplasm	-0.042402	0.51691	4	1.8967	1.7672	Seq_3508,Seq_4931,Seq_1208,Seq_194,Seq_4932,Seq_5163
s_1153	myo-inositol	cytoplasm	-0.049131	0.51959	2	1.7869	4.7189	Seq_2063,Seq_4611,Seq_3695,Seq_3559
s_0177	2-oxoadipic acid	mitochondrion	-0.05175	0.52064	1	1.72	0	Seq_2734,Seq_4856
s_0743	GDP-alpha-D-mannose	cytoplasm	-0.053828	0.52146	3	1.8476	0.25587	Seq_3244,Seq_2722,Seq_4100,Seq_676
s_3805	Mannitol	cytoplasm	-0.070945	0.52828	2	1.7074	2.1449	Seq_5357,Seq_2923
s_0315	5-aminolevulinate	cytoplasm	-0.075273	0.53	2	1.6916	1.8922	Seq_695,Seq_1584,Seq_2137,Seq_4014
s_0207	3-(imidazol-4-yl)-2-oxopropyl dihydrogen phosphate	cytoplasm	-0.077329	0.53082	2	1.6841	3.1784	Seq_535,Seq_4334
s_0431	Asn-tRNA(Asn)	mitochondrion	-0.078557	0.53131	1	1.5818	0	Seq_4439
s_1586	tRNA(Asn)	mitochondrion	-0.078557	0.53131	1	1.5818	0	Seq_4439
s_4483	agmatine	cytoplasm	-0.078557	0.53131	1	1.5818	0	Seq_3636,Seq_5423,Seq_4252
s_0211	3-dehydroshikimate	cytoplasm	-0.091602	0.53649	1	1.5145	0	Seq_1129
s_0261	3-phosphoshikimic acid	cytoplasm	-0.091602	0.53649	1	1.5145	0	Seq_1129
s_1429	shikimate	cytoplasm	-0.091602	0.53649	1	1.5145	0	Seq_1129
s_0656	dUTP	cytoplasm	-0.092453	0.53683	4	1.7671	0.80733	Seq_5138,Seq_3622,Seq_3420,Seq_3389
s_0166	2-methylbutanal	cytoplasm	-0.093945	0.53742	6	1.7984	8.9132	Seq_461,Seq_3511,Seq_594,Seq_1427,Seq_1351,Seq_4456,Seq_4948,Seq_5221,Seq_5169,Seq_4855,Seq_5413
s_0234	3-methylbutanal	cytoplasm	-0.093945	0.53742	6	1.7984	8.9132	Seq_461,Seq_3511,Seq_594,Seq_1427,Seq_4456,Seq_5169,Seq_4855,Seq_5413
s_0937	isobutyraldehyde	cytoplasm	-0.093945	0.53742	6	1.7984	8.9132	Seq_461,Seq_3511,Seq_594,Seq_1427,Seq_4456,Seq_5169,Seq_4855,Seq_5413
s_0590	dCTP	cytoplasm	-0.10349	0.54121	3	1.6998	0.97492	Seq_5138,Seq_3622,Seq_3420
s_0749	Glu-tRNA(Glu)	mitochondrion	-0.10631	0.54233	1	1.4387	0	Seq_854
s_1592	tRNA(Glu)	mitochondrion	-0.10631	0.54233	1	1.4387	0	Seq_854
s_1464	succinyl-CoA	mitochondrion	-0.111	0.54419	6	1.7626	1.8317	Seq_4679,Seq_3016,Seq_4297,Seq_5119,Seq_812,Seq_4922,Seq_2459
s_3826	Ferricytochrome b5	mitochondrion	-0.11148	0.54438	3	1.676	1.8091	Seq_1719,Seq_4582,Seq_3089
s_3827	Ferrocytochrome b5	mitochondrion	-0.11148	0.54438	3	1.676	1.8091	Seq_1719,Seq_4582,Seq_3089
s_0264	4-(phosphonooxy)-L-threonine	cytoplasm	-0.11414	0.54544	1	1.3983	0	Seq_2531
s_0285	4-hydroxy-L-threonine	cytoplasm	-0.11414	0.54544	1	1.3983	0	Seq_2531
s_0076	1-(2-carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate	cytoplasm	-0.11889	0.54732	1	1.3738	0	Seq_1771,Seq_5389
s_0415	alpha-D-ribose 1-phosphate(2-)	cytoplasm	-0.12099	0.54815	2	1.525	2.8048	Seq_3773,Seq_2860,Seq_4511,Seq_3604,Seq_90
s_1218	nicotinamide ribose	cytoplasm	-0.12099	0.54815	2	1.525	2.8048	Seq_3773,Seq_4511,Seq_3604,Seq_474
s_1101	malonyl-CoA	cytoplasm	-0.12353	0.54916	1	1.3499	0	Seq_182,Seq_219
s_1104	malonyl-CoA	mitochondrion	-0.12353	0.54916	1	1.3499	0	Seq_219
s_0516	cis-aconitate	cytoplasm	-0.1238	0.54926	2	1.5148	0.9847	Seq_194,Seq_5163
s_0517	cis-aconitate	mitochondrion	-0.1238	0.54926	2	1.5148	0.9847	Seq_194,Seq_5163
s_0335	6-O-phosphono-D-glucono-1,5-lactone	cytoplasm	-0.12421	0.54943	2	1.5133	2.3521	Seq_4019,Seq_5467
s_1053	L-tyrosine	mitochondrion	-0.12491	0.5497	1	1.3428	0	Seq_424
s_1534	Tyr-tRNA(Tyr)	mitochondrion	-0.12491	0.5497	1	1.3428	0	Seq_424
s_1613	tRNA(Tyr)	mitochondrion	-0.12491	0.5497	1	1.3428	0	Seq_424
s_0653	dUDP	nucleus	-0.1272	0.55061	1	1.331	0	Seq_2406
s_0655	dUMP	nucleus	-0.1272	0.55061	1	1.331	0	Seq_2406
s_1540	UDP	nucleus	-0.1272	0.55061	1	1.331	0	Seq_2406
s_1548	UMP	nucleus	-0.1272	0.55061	1	1.331	0	Seq_2406
s_0617	dGTP	cytoplasm	-0.12895	0.5513	3	1.624	0.92452	Seq_5138,Seq_3420,Seq_3389
s_0642	dolichol	cytoplasm	-0.13105	0.55213	1	1.3112	0	Seq_530
s_0645	dolichyl phosphate	cytoplasm	-0.13105	0.55213	1	1.3112	0	Seq_530,Seq_676
s_1491	Thr-tRNA(Thr)	cytoplasm	-0.13899	0.55527	1	1.2702	0	Seq_2700
s_1608	tRNA(Thr)	cytoplasm	-0.13899	0.55527	1	1.2702	0	Seq_2700
s_1003	L-glycine	cytoplasm	-0.14059	0.5559	17	1.8238	8.0234	Seq_4598,Seq_1741,Seq_21,Seq_288,Seq_3693,Seq_4104,Seq_2341,Seq_4372,Seq_1368,Seq_2838,Seq_511,Seq_1462,Seq_2145,Seq_374,Seq_3053,Seq_451,Seq_1137,Seq_383,Seq_3405,Seq_1249,Seq_1764,Seq_3911,Seq_4278,Seq_4658,Seq_2799,Seq_5337,Seq_3448,Seq_4744,Seq_2293,CIC11T00000001530
s_0997	L-glutamic 5-semialdehyde	cytoplasm	-0.14217	0.55653	1	1.2538	0	Seq_2494,Seq_3045
s_0283	4-hydroxy-2-oxoglutarate	mitochondrion	-0.15366	0.56106	1	1.1946	0	Seq_985
s_0678	erythro-4-hydroxy-L-glutamic acid	mitochondrion	-0.15366	0.56106	1	1.1946	0	Seq_1802,Seq_985
s_3802	Mn(2+)	endoplasmic reticulum	-0.15964	0.56342	1	1.1638	0	Seq_2560,Seq_4988
s_0390	adenosine 3',5'-bismonophosphate	cytoplasm	-0.16085	0.56389	2	1.3798	1.3385	Seq_5138,Seq_3166,Seq_1622,Seq_2884
s_4018	polyphosphate	cytoplasm	-0.1642	0.56521	1	1.1402	0	Seq_4380,Seq_4140
s_4098	triphosphate	cytoplasm	-0.1642	0.56521	1	1.1402	0	Seq_4380,Seq_4140
s_3865	sterols	extracellular	-0.16522	0.56562	1	1.135	0	Seq_2371,Seq_5108
s_3866	sterols	cytoplasm	-0.16522	0.56562	1	1.135	0	Seq_2371,Seq_5108
s_0372	acetyl-ACP	mitochondrion	-0.16671	0.5662	2	1.3584	0.70185	Seq_59,Seq_1734,Seq_3635
s_0465	carboxyacetyl-ACP	mitochondrion	-0.16671	0.5662	2	1.3584	0.70185	Seq_59,Seq_1734,Seq_3635
s_1845	ACP1	mitochondrion	-0.16671	0.5662	2	1.3584	0.70185	Seq_59,Seq_1734,Seq_4543,Seq_3635
s_2770	acetoacetyl-ACP	mitochondrion	-0.16671	0.5662	2	1.3584	0.70185	Seq_59,Seq_589,Seq_1734,Seq_3635
s_2771	butanoyl-ACP	mitochondrion	-0.16671	0.5662	2	1.3584	0.70185	Seq_4101,Seq_59,Seq_1734,Seq_3635
s_2772	3-oxo-hexanoyl-ACP	mitochondrion	-0.16671	0.5662	2	1.3584	0.70185	Seq_59,Seq_589,Seq_1734,Seq_3635
s_2773	hexanoyl-ACP	mitochondrion	-0.16671	0.5662	2	1.3584	0.70185	Seq_4101,Seq_59,Seq_1734,Seq_3635
s_2774	3-oxo-octanoyl-ACP	mitochondrion	-0.16671	0.5662	2	1.3584	0.70185	Seq_59,Seq_589,Seq_1734,Seq_3635
s_0208	3-aminopropanal	cytoplasm	-0.16745	0.56649	1	1.1235	0	Seq_2030,Seq_3263,Seq_5250,Seq_270,Seq_226
s_0418	aminoacetone	cytoplasm	-0.16745	0.56649	1	1.1235	0	Seq_270,Seq_226
s_4215	3,4-dihydroxyphenylacetaldehyde	cytoplasm	-0.16745	0.56649	1	1.1235	0	Seq_270,Seq_226
s_4449	phenylethylamine	cytoplasm	-0.16745	0.56649	1	1.1235	0	Seq_270,Seq_226
s_4455	dopamine	cytoplasm	-0.16745	0.56649	1	1.1235	0	Seq_270,Seq_226,Seq_947
s_4457	tyramine	cytoplasm	-0.16745	0.56649	1	1.1235	0	Seq_270,Seq_226
s_4470	methylamine	cytoplasm	-0.16745	0.56649	1	1.1235	0	Seq_270,Seq_226
s_4507	(4-hydroxyphenyl)acetaldehyde	cytoplasm	-0.16745	0.56649	1	1.1235	0	Seq_270,Seq_226
s_0312	5-[(5-phospho-1-deoxy-D-ribulos-1-ylamino)methylideneamino]-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide	cytoplasm	-0.17048	0.56768	1	1.1079	0	Seq_525,Seq_1789
s_0218	3-hydroxy-3-methylglutaryl-CoA	cytoplasm	-0.17058	0.56772	2	1.3443	1.3997	Seq_4234,Seq_3494
s_3325	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-16:1)	cell envelope	-0.1729	0.56864	1	1.0954	0	Seq_2209,Seq_744,Seq_1262,Seq_3335,Seq_3663
s_3327	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-16:1)	cell envelope	-0.1729	0.56864	1	1.0954	0	Seq_2209,Seq_744,Seq_1262,Seq_3335,Seq_3663
s_3329	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-16:1)	cell envelope	-0.1729	0.56864	1	1.0954	0	Seq_2209,Seq_744,Seq_1262,Seq_3335,Seq_3663
s_3331	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1)	cell envelope	-0.1729	0.56864	1	1.0954	0	Seq_2209,Seq_744,Seq_1262,Seq_3335,Seq_3663
s_3333	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)	cell envelope	-0.1729	0.56864	1	1.0954	0	Seq_2209,Seq_744,Seq_1262,Seq_3335,Seq_3663
s_3335	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1)	cell envelope	-0.1729	0.56864	1	1.0954	0	Seq_2209,Seq_744,Seq_1262,Seq_3335,Seq_3663
s_3337	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)	cell envelope	-0.1729	0.56864	1	1.0954	0	Seq_2209,Seq_744,Seq_1262,Seq_3335,Seq_3663
s_3339	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1)	cell envelope	-0.1729	0.56864	1	1.0954	0	Seq_2209,Seq_744,Seq_1262,Seq_3335,Seq_3663
s_3377	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-16:1)	nucleus	-0.1729	0.56864	1	1.0954	0	Seq_2209,Seq_5533
s_3379	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-16:1)	nucleus	-0.1729	0.56864	1	1.0954	0	Seq_2209,Seq_5533
s_3381	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-16:1)	nucleus	-0.1729	0.56864	1	1.0954	0	Seq_2209,Seq_5533
s_3383	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1)	nucleus	-0.1729	0.56864	1	1.0954	0	Seq_2209,Seq_5533
s_3385	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)	nucleus	-0.1729	0.56864	1	1.0954	0	Seq_2209,Seq_5533
s_3387	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1)	nucleus	-0.1729	0.56864	1	1.0954	0	Seq_2209,Seq_5533
s_3389	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)	nucleus	-0.1729	0.56864	1	1.0954	0	Seq_2209,Seq_5533
s_3391	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1)	nucleus	-0.1729	0.56864	1	1.0954	0	Seq_2209,Seq_5533
s_3408	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-16:1)	cell envelope	-0.1729	0.56864	1	1.0954	0	Seq_2209,Seq_3335,Seq_3663
s_3409	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-16:1)	cell envelope	-0.1729	0.56864	1	1.0954	0	Seq_2209,Seq_3335,Seq_3663
s_3410	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-16:1)	cell envelope	-0.1729	0.56864	1	1.0954	0	Seq_2209,Seq_3335,Seq_3663
s_3411	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-16:1)	cell envelope	-0.1729	0.56864	1	1.0954	0	Seq_2209,Seq_3335,Seq_3663
s_3412	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1)	cell envelope	-0.1729	0.56864	1	1.0954	0	Seq_2209,Seq_3335,Seq_3663
s_3413	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-18:1)	cell envelope	-0.1729	0.56864	1	1.0954	0	Seq_2209,Seq_3335,Seq_3663
s_3414	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1)	cell envelope	-0.1729	0.56864	1	1.0954	0	Seq_2209,Seq_3335,Seq_3663
s_3415	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-18:1)	cell envelope	-0.1729	0.56864	1	1.0954	0	Seq_2209,Seq_3335,Seq_3663
s_2798	3-oxohexacosanoyl-CoA	endoplasmic reticulum membrane	-0.1773	0.57036	1	1.0727	0	Seq_1205,Seq_4134
s_0487	ceramide-2' (C24)	endoplasmic reticulum	-0.17809	0.57067	1	1.0686	0	Seq_184,Seq_1658
s_0490	ceramide-2' (C26)	endoplasmic reticulum	-0.17809	0.57067	1	1.0686	0	Seq_184,Seq_1658
s_0493	ceramide-3 (C24)	endoplasmic reticulum	-0.17809	0.57067	1	1.0686	0	Seq_184,Seq_1658
s_0496	ceramide-3 (C26)	endoplasmic reticulum	-0.17809	0.57067	1	1.0686	0	Seq_184,Seq_1658
s_0499	ceramide-4 (C24)	endoplasmic reticulum	-0.17809	0.57067	1	1.0686	0	Seq_184,Seq_1658
s_0502	ceramide-4 (C26)	endoplasmic reticulum	-0.17809	0.57067	1	1.0686	0	Seq_184,Seq_1658
s_0734	gamma-aminobutyrate	cytoplasm	-0.18164	0.57207	3	1.4671	1.6228	Seq_695,Seq_3452,Seq_783,Seq_4372,Seq_5250,Seq_3636,Seq_5423,Seq_4029,Seq_2137,Seq_4014,Seq_5337,Seq_3632,Seq_4252,Seq_5218
s_0522	citrate	cytoplasm	-0.18453	0.5732	4	1.5288	1.1621	Seq_3508,Seq_2022,Seq_194,Seq_5163
s_0524	citrate	mitochondrion	-0.18453	0.5732	4	1.5288	1.1621	Seq_3508,Seq_2022,Seq_3526,Seq_194,Seq_5163
s_0556	D-fructose 1-phosphate	cytoplasm	-0.18472	0.57328	1	1.0345	0	Seq_4943
s_4182	2-hydroxyglutarate	cytoplasm	-0.1901	0.57538	2	1.2732	3.6356	Seq_5071,Seq_1385
s_0650	dTTP	cytoplasm	-0.1902	0.57542	2	1.2728	0.98474	Seq_3420,Seq_3389
s_0600	decanoate	peroxisome	-0.19109	0.57577	1	1.0016	0	Seq_945,Seq_126,Seq_2834,Seq_2848,Seq_4716
s_0605	decanoyl-CoA	peroxisome	-0.19109	0.57577	1	1.0016	0	Seq_945,Seq_73,Seq_4462,Seq_126,Seq_2834,Seq_2351,Seq_2848,Seq_4716
s_1070	laurate	peroxisome	-0.19109	0.57577	1	1.0016	0	Seq_945,Seq_126,Seq_200,Seq_3237,Seq_2834,Seq_2848,Seq_4716
s_1076	lauroyl-CoA	peroxisome	-0.19109	0.57577	1	1.0016	0	Seq_945,Seq_73,Seq_4462,Seq_126,Seq_200,Seq_3237,Seq_2834,Seq_2351,Seq_2848,Seq_4716
s_1166	myristate	peroxisome	-0.19109	0.57577	1	1.0016	0	Seq_945,Seq_126,Seq_200,Seq_3237,Seq_2834,Seq_2848,Seq_4716
s_1179	myristoyl-CoA	peroxisome	-0.19109	0.57577	1	1.0016	0	Seq_945,Seq_73,Seq_4462,Seq_126,Seq_200,Seq_3237,Seq_2834,Seq_2351,Seq_2848,Seq_4716
s_1253	octanoate	peroxisome	-0.19109	0.57577	1	1.0016	0	Seq_945,Seq_126,Seq_2834,Seq_2848,Seq_4716
s_1258	octanoyl-CoA	peroxisome	-0.19109	0.57577	1	1.0016	0	Seq_945,Seq_73,Seq_4462,Seq_126,Seq_2834,Seq_2351,Seq_2848,Seq_4716
s_1265	oleoyl-CoA	peroxisome	-0.19109	0.57577	1	1.0016	0	Seq_945,Seq_73,Seq_126,Seq_200,Seq_3237,Seq_2834,Seq_2351,Seq_2848,Seq_4716
s_1291	palmitate	peroxisome	-0.19109	0.57577	1	1.0016	0	Seq_945,Seq_126,Seq_200,Seq_3237,Seq_2834,Seq_2848,Seq_4716
s_1298	palmitoleate	peroxisome	-0.19109	0.57577	1	1.0016	0	Seq_945,Seq_126,Seq_2834,Seq_2848,Seq_4716
s_1305	palmitoyl-CoA	peroxisome	-0.19109	0.57577	1	1.0016	0	Seq_945,Seq_73,Seq_4462,Seq_126,Seq_200,Seq_3237,Seq_2834,Seq_2351,Seq_2848,Seq_4716
s_1451	stearate	peroxisome	-0.19109	0.57577	1	1.0016	0	Seq_945,Seq_126,Seq_200,Seq_3237,Seq_2834,Seq_2848,Seq_4716
s_1457	stearoyl-CoA	peroxisome	-0.19109	0.57577	1	1.0016	0	Seq_945,Seq_73,Seq_4462,Seq_126,Seq_200,Seq_3237,Seq_2834,Seq_2351,Seq_2848,Seq_4716
s_2854	palmitoleoyl-CoA(4-)	peroxisome	-0.19109	0.57577	1	1.0016	0	Seq_945,Seq_73,Seq_126,Seq_200,Seq_3237,Seq_2834,Seq_2351,Seq_2848,Seq_4716
s_2855	oleate	peroxisome	-0.19109	0.57577	1	1.0016	0	Seq_945,Seq_126,Seq_200,Seq_3237,Seq_2834,Seq_2848,Seq_4716
s_2882	butyrate	peroxisome	-0.19109	0.57577	1	1.0016	0	Seq_126,Seq_2848,Seq_4716
s_2883	hexanoate	peroxisome	-0.19109	0.57577	1	1.0016	0	Seq_126,Seq_2848,Seq_4716
s_2884	butanoyl-CoA	peroxisome	-0.19109	0.57577	1	1.0016	0	Seq_73,Seq_4462,Seq_126,Seq_2351,Seq_2848,Seq_4716
s_2885	hexanoyl-CoA	peroxisome	-0.19109	0.57577	1	1.0016	0	Seq_73,Seq_4462,Seq_126,Seq_2351,Seq_2848,Seq_4716
s_3227	phosphatidylglycerol (1-16:0, 2-16:1)	mitochondrial membrane	-0.19313	0.57657	1	0.99109	0	Seq_1084,Seq_2023,Seq_2714
s_3229	phosphatidylglycerol (1-16:1, 2-16:1)	mitochondrial membrane	-0.19313	0.57657	1	0.99109	0	Seq_1084,Seq_2023,Seq_2714
s_3230	phosphatidylglycerol (1-18:0, 2-16:1)	mitochondrial membrane	-0.19313	0.57657	1	0.99109	0	Seq_1084,Seq_2023,Seq_2714
s_3231	phosphatidylglycerol (1-18:1, 2-16:1)	mitochondrial membrane	-0.19313	0.57657	1	0.99109	0	Seq_1084,Seq_2023,Seq_2714
s_3232	phosphatidylglycerol (1-16:0, 2-18:1)	mitochondrial membrane	-0.19313	0.57657	1	0.99109	0	Seq_1084,Seq_2023,Seq_2714
s_3233	phosphatidylglycerol (1-16:1, 2-18:1)	mitochondrial membrane	-0.19313	0.57657	1	0.99109	0	Seq_1084,Seq_2023,Seq_2714
s_3234	cardiolipin (1-16:0, 2-16:1, 3-16:0, 4-16:1)	mitochondrial membrane	-0.19313	0.57657	1	0.99109	0	Seq_1084,Seq_3386
s_3236	cardiolipin (1-16:0, 2-16:1, 3-18:0, 4-16:1)	mitochondrial membrane	-0.19313	0.57657	1	0.99109	0	Seq_1084,Seq_3386
s_3238	cardiolipin (1-16:0, 2-16:1, 3-16:0, 4-18:1)	mitochondrial membrane	-0.19313	0.57657	1	0.99109	0	Seq_1084,Seq_3386
s_3246	cardiolipin (1-18:0, 2-16:1, 3-16:0, 4-16:1)	mitochondrial membrane	-0.19313	0.57657	1	0.99109	0	Seq_1084,Seq_3386
s_3248	cardiolipin (1-18:0, 2-16:1, 3-18:0, 4-16:1)	mitochondrial membrane	-0.19313	0.57657	1	0.99109	0	Seq_1084,Seq_3386
s_3250	cardiolipin (1-18:0, 2-16:1, 3-16:0, 4-18:1)	mitochondrial membrane	-0.19313	0.57657	1	0.99109	0	Seq_1084,Seq_3386
s_3258	cardiolipin (1-16:0, 2-18:1, 3-16:0, 4-16:1)	mitochondrial membrane	-0.19313	0.57657	1	0.99109	0	Seq_1084,Seq_3386
s_3260	cardiolipin (1-16:0, 2-18:1, 3-18:0, 4-16:1)	mitochondrial membrane	-0.19313	0.57657	1	0.99109	0	Seq_1084,Seq_3386
s_3262	cardiolipin (1-16:0, 2-18:1, 3-16:0, 4-18:1)	mitochondrial membrane	-0.19313	0.57657	1	0.99109	0	Seq_1084,Seq_3386
s_0745	geranyl diphosphate	cytoplasm	-0.19819	0.57855	1	0.96505	0	Seq_3551
s_0551	D-erythrose 4-phosphate	cytoplasm	-0.1995	0.57907	4	1.49	2.1573	Seq_953,Seq_4899,Seq_2417,Seq_4943,Seq_772,Seq_4796
s_1038	L-saccharopine	cytoplasm	-0.21651	0.5857	2	1.177	1.1758	Seq_177,Seq_3916
s_1195	N-formyl-L-kynurenine	cytoplasm	-0.21723	0.58599	1	0.86687	0	Seq_4619
s_0412	alpha-D-glucosamine 6-phosphate	cytoplasm	-0.21786	0.58623	1	0.86362	0	Seq_1503,Seq_3640,Seq_2814,Seq_1160,Seq_1820
s_1190	N-acetyl-D-glucosamine 6-phosphate	cytoplasm	-0.21786	0.58623	1	0.86362	0	Seq_1503,Seq_3640,Seq_1436
s_0542	Cys-tRNA(Cys)	cytoplasm	-0.21815	0.58634	1	0.86213	0	Seq_4814
s_1589	tRNA(Cys)	cytoplasm	-0.21815	0.58634	1	0.86213	0	Seq_4814
s_0747	Gln-tRNA(Gln)	cytoplasm	-0.22528	0.58912	1	0.82538	0	Seq_4388
s_1590	tRNA(Gln)	cytoplasm	-0.22528	0.58912	1	0.82538	0	Seq_4388
s_0357	9H-xanthine	cytoplasm	-0.23033	0.59108	1	0.79935	0	Seq_1438,Seq_1872
s_3818	S-adenosyl-L-methionine	nucleus	-0.23037	0.5911	1	0.79914	0	Seq_2980,Seq_977
s_3819	L-lysine-[histone]	nucleus	-0.23037	0.5911	1	0.79914	0	Seq_2980,Seq_977
s_3820	S-adenosyl-L-homocysteine	nucleus	-0.23037	0.5911	1	0.79914	0	Seq_2980,Seq_977
s_3821	N6-methyl-L-lysine-[histone]	nucleus	-0.23037	0.5911	1	0.79914	0	Seq_2980,Seq_977
s_0585	dAMP	mitochondrion	-0.23289	0.59208	1	0.78616	0	Seq_5016
s_0616	dGMP	mitochondrion	-0.23289	0.59208	1	0.78616	0	Seq_5016
s_3181	phosphatidylethanolamine (1-16:0, 2-16:1)	endoplasmic reticulum membrane	-0.23455	0.59272	5	1.4656	2.145	Seq_1775,Seq_2713,Seq_936,Seq_2161,Seq_1981,Seq_2881,Seq_4900
s_3185	phosphatidylethanolamine (1-16:1, 2-16:1)	endoplasmic reticulum membrane	-0.23455	0.59272	5	1.4656	2.145	Seq_1775,Seq_2713,Seq_936,Seq_2161,Seq_1981,Seq_2881,Seq_4900
s_3187	phosphatidylethanolamine (1-18:0, 2-16:1)	endoplasmic reticulum membrane	-0.23455	0.59272	5	1.4656	2.145	Seq_1775,Seq_2713,Seq_936,Seq_2161,Seq_1981,Seq_2881,Seq_4900
s_3189	phosphatidylethanolamine (1-18:1, 2-16:1)	endoplasmic reticulum membrane	-0.23455	0.59272	5	1.4656	2.145	Seq_1775,Seq_2713,Seq_936,Seq_2161,Seq_1981,Seq_2881,Seq_4900
s_3191	phosphatidylethanolamine (1-16:0, 2-18:1)	endoplasmic reticulum membrane	-0.23455	0.59272	5	1.4656	2.145	Seq_1775,Seq_2713,Seq_936,Seq_2161,Seq_1981,Seq_2881,Seq_4900
s_3193	phosphatidylethanolamine (1-16:1, 2-18:1)	endoplasmic reticulum membrane	-0.23455	0.59272	5	1.4656	2.145	Seq_1775,Seq_2713,Seq_936,Seq_2161,Seq_1981,Seq_2881,Seq_4900
s_3195	phosphatidylethanolamine (1-18:0, 2-18:1)	endoplasmic reticulum membrane	-0.23455	0.59272	5	1.4656	2.145	Seq_1775,Seq_2713,Seq_936,Seq_2161,Seq_1981,Seq_2881,Seq_4900
s_3197	phosphatidylethanolamine (1-18:1, 2-18:1)	endoplasmic reticulum membrane	-0.23455	0.59272	5	1.4656	2.145	Seq_1775,Seq_2713,Seq_936,Seq_2161,Seq_1981,Seq_2881,Seq_4900
s_1270	orotidine 5'-(dihydrogen phosphate)	cytoplasm	-0.239	0.59445	2	1.095	0.66366	Seq_1335,Seq_372
s_3880	Ca(2+)	cytoplasm	-0.24641	0.59732	1	0.71644	0	Seq_2498,Seq_988,Seq_2523
s_4197	Ca(2+)	Golgi	-0.24641	0.59732	1	0.71644	0	Seq_988
